domain,benchmark,horizon,family,family_group,config_id,params_json,fp,tpr,source_type,marker_category,accepted,nontrivial,band_distance
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__0120f26a,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.95}",0.6052631578947368,0.375,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__06f12cae,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.99}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__0c80888b,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.9}",0.6842105263157895,0.4375,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__108e2e2e,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.99}",0.3947368421052631,0.125,curve_point,,False,True,0.3247368421052631
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__10e37128,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.995}",0.5526315789473685,0.375,curve_point,,False,True,0.4826315789473684
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__11d8ae5e,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.99}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__1452c5f9,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.975}",0.7894736842105263,0.5625,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__15141d47,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.99}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__154dc58e,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.95}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__16162ef3,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.99}",0.5789473684210527,0.5,curve_point,,False,True,0.5089473684210526
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__1665d7f2,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.99}",0.1578947368421052,0.0625,curve_point,,False,True,0.0878947368421052
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__1ba470ba,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.975}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__1eb573c8,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.99}",0.3157894736842105,0.1875,curve_point,,False,True,0.2457894736842105
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__2a680fb8,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.995}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__2c32f309,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.99}",0.5526315789473685,0.375,curve_point,,False,True,0.4826315789473684
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__2df1826a,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.99}",0.3947368421052631,0.125,curve_point,,False,True,0.3247368421052631
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__2ee6d311,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.995}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__30094d14,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.995}",0.9210526315789472,0.9375,curve_point,,False,True,0.8510526315789473
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__353867ad,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.995}",0.3684210526315789,0.125,curve_point,,False,True,0.2984210526315789
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__362ef332,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.995}",0.1578947368421052,0.125,curve_point,,False,True,0.0878947368421052
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__368488b0,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.975}",0.7368421052631579,0.5,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__36fc7507,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.975}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__37bb0106,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.9}",0.6052631578947368,0.5,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__3a621ab5,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.995}",0.5263157894736842,0.5,curve_point,,False,True,0.4563157894736842
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__3da2bdbc,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.99}",0.1578947368421052,0.0625,curve_point,,False,True,0.0878947368421052
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__43c0ca34,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.995}",0.3947368421052631,0.1875,curve_point,,False,True,0.3247368421052631
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__50ee2f36,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.975}",0.4736842105263157,0.1875,curve_point,,False,True,0.4036842105263157
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__511d5c7f,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.95}",0.2368421052631578,0.1875,curve_point,,False,True,0.1668421052631578
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__57ee500d,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.99}",0.9210526315789472,0.9375,curve_point,,False,True,0.8510526315789473
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__58194e23,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.95}",0.868421052631579,0.875,curve_point,,False,True,0.7984210526315789
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__5ec9c517,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.975}",0.4736842105263157,0.1875,curve_point,,False,True,0.4036842105263157
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__6096c6e9,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.9}",0.868421052631579,0.75,curve_point,,False,True,0.7984210526315789
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__62c0f28f,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.9}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__632f23b2,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.995}",0.131578947368421,0.0625,curve_point,,False,True,0.061578947368421
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__64c76bf1,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.99}",0.3947368421052631,0.1875,curve_point,,False,True,0.3247368421052631
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__669ce89a,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.975}",0.2368421052631578,0.125,curve_point,,False,True,0.1668421052631578
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__6d18df82,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.975}",0.7368421052631579,0.5,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__73a815d6,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.95}",0.6052631578947368,0.3125,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__767a5614,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.995}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__772a67b6,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.9}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__7bd85ab0,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.95}",0.3157894736842105,0.125,curve_point,,False,True,0.2457894736842105
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__7fb3b876,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.9}",0.6578947368421053,0.5,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__80445f76,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.95}",0.7368421052631579,0.625,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__80bc0069,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.995}",0.131578947368421,0.0625,curve_point,,False,True,0.061578947368421
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__82e1fddf,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.975}",0.1842105263157894,0.0625,curve_point,,False,True,0.1142105263157894
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__8304b403,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.99}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__85d123f3,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.975}",0.3157894736842105,0.1875,curve_point,,False,True,0.2457894736842105
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__94c05c00,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.9}",0.7631578947368421,0.8125,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__95882806,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.95}",0.7105263157894737,0.5625,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__973eeab2,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.995}",0.5263157894736842,0.5,curve_point,,False,True,0.4563157894736842
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__9790159b,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.95}",0.9210526315789472,0.9375,curve_point,,False,True,0.8510526315789473
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__97f664ac,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.975}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__9c26b0a8,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.9}",0.9210526315789472,0.9375,curve_point,,False,True,0.8510526315789473
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__9e7f0394,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.9}",0.4210526315789473,0.1875,curve_point,,False,True,0.3510526315789473
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__9f0633c2,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.995}",0.3157894736842105,0.1875,curve_point,,False,True,0.2457894736842105
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__a1a4113d,"{""W"": 64, ""k_consec"": 10, ""threshold_quantile"": 0.99}",0.1578947368421052,0.125,curve_point,,False,True,0.0878947368421052
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__a42e14d8,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.9}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__a457d77c,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.9}",0.7631578947368421,0.8125,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__a652581f,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.95}",0.7894736842105263,0.75,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__a70d4d99,"{""W"": 32, ""k_consec"": 5, ""threshold_quantile"": 0.975}",0.5526315789473685,0.375,curve_point,,False,True,0.4826315789473684
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__aa21affc,"{""W"": 128, ""k_consec"": 5, ""threshold_quantile"": 0.995}",0.3684210526315789,0.125,curve_point,,False,True,0.2984210526315789
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__ab87e7ef,"{""W"": 64, ""k_consec"": 1, ""threshold_quantile"": 0.95}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__af4d4c8b,"{""W"": 256, ""k_consec"": 3, ""threshold_quantile"": 0.95}",0.7368421052631579,0.625,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__b7f9fcdd,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.95}",0.6052631578947368,0.3125,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__bcf4ffaf,"{""W"": 256, ""k_consec"": 1, ""threshold_quantile"": 0.95}",0.8421052631578947,0.875,curve_point,,False,True,0.7721052631578946
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__be783323,"{""W"": 32, ""k_consec"": 1, ""threshold_quantile"": 0.975}",0.9210526315789472,0.9375,curve_point,,False,True,0.8510526315789473
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__c10e397e,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.99}",0.6052631578947368,0.5625,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__c9017c10,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.95}",0.2368421052631578,0.1875,curve_point,,False,True,0.1668421052631578
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__ccadbf9e,"{""W"": 128, ""k_consec"": 3, ""threshold_quantile"": 0.99}",0.5789473684210527,0.5,curve_point,,False,True,0.5089473684210526
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__ce108542,"{""W"": 64, ""k_consec"": 5, ""threshold_quantile"": 0.975}",0.5,0.25,curve_point,,False,True,0.43
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__d18e99a8,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.9}",0.7894736842105263,0.8125,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__d205e5ad,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.9}",0.3947368421052631,0.1875,curve_point,,False,True,0.3247368421052631
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__d3e609a5,"{""W"": 32, ""k_consec"": 10, ""threshold_quantile"": 0.95}",0.4473684210526316,0.25,curve_point,,False,True,0.3773684210526316
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__d6580398,"{""W"": 256, ""k_consec"": 10, ""threshold_quantile"": 0.975}",0.1842105263157894,0.0625,curve_point,,False,True,0.1142105263157894
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__daead516,"{""W"": 128, ""k_consec"": 10, ""threshold_quantile"": 0.9}",0.3947368421052631,0.1875,curve_point,,False,True,0.3247368421052631
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__db30bf55,"{""W"": 64, ""k_consec"": 3, ""threshold_quantile"": 0.995}",0.6052631578947368,0.5625,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__db4220c9,"{""W"": 128, ""k_consec"": 1, ""threshold_quantile"": 0.975}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__e9f6fac6,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.995}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__ed1e93e7,"{""W"": 256, ""k_consec"": 5, ""threshold_quantile"": 0.9}",0.6842105263157895,0.4375,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,ac1_ews,fast,ac1_ews__f2bc1e4a,"{""W"": 32, ""k_consec"": 3, ""threshold_quantile"": 0.9}",0.9210526315789472,0.875,curve_point,,False,True,0.8510526315789473
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__0268cc13,"{""h"": 4, ""k"": 1.25, ""k_consec"": 1}",0.7894736842105263,0.8125,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__03efd014,"{""h"": 5, ""k"": 0.25, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__069b1ccc,"{""h"": 8, ""k"": 0.25, ""k_consec"": 1}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__0ab6ba59,"{""h"": 5, ""k"": 0.25, ""k_consec"": 3}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__0e67a7da,"{""h"": 5, ""k"": 1.5, ""k_consec"": 3}",0.6578947368421053,0.5,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__0ed8eb1e,"{""h"": 3, ""k"": 1.25, ""k_consec"": 3}",0.6842105263157895,0.75,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__0fa324c1,"{""h"": 8, ""k"": 0.75, ""k_consec"": 1}",0.7105263157894737,0.6875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__1bbdb933,"{""h"": 4, ""k"": 1.5, ""k_consec"": 3}",0.6578947368421053,0.5625,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__1bc4f376,"{""h"": 8, ""k"": 0.5, ""k_consec"": 3}",0.6578947368421053,0.8125,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__208fd579,"{""h"": 5, ""k"": 0.75, ""k_consec"": 1}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__2209fa1f,"{""h"": 12, ""k"": 1.5, ""k_consec"": 1}",0.5263157894736842,0.3125,curve_point,,False,True,0.4563157894736842
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__237c8aac,"{""h"": 4, ""k"": 1.0, ""k_consec"": 1}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__271cefaf,"{""h"": 5, ""k"": 0.5, ""k_consec"": 1}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__2cb89726,"{""h"": 6, ""k"": 1.5, ""k_consec"": 1}",0.7105263157894737,0.625,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__3194065c,"{""h"": 6, ""k"": 0.25, ""k_consec"": 1}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__330a52b5,"{""h"": 8, ""k"": 0.5, ""k_consec"": 1}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__3555d6f6,"{""h"": 12, ""k"": 0.5, ""k_consec"": 3}",0.6052631578947368,0.5625,curve_point,,False,True,0.5352631578947369
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__3ca1cd13,"{""h"": 5, ""k"": 0.5, ""k_consec"": 3}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__3cf7d663,"{""h"": 4, ""k"": 1.0, ""k_consec"": 3}",0.6842105263157895,0.75,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__3cfcd58a,"{""h"": 3, ""k"": 0.5, ""k_consec"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__4033380d,"{""h"": 5, ""k"": 1.0, ""k_consec"": 3}",0.6578947368421053,0.625,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__455fe791,"{""h"": 10, ""k"": 0.25, ""k_consec"": 3}",0.6842105263157895,0.8125,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__470e5882,"{""h"": 6, ""k"": 0.75, ""k_consec"": 1}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__49fe29d5,"{""h"": 10, ""k"": 1.5, ""k_consec"": 3}",0.4473684210526316,0.3125,curve_point,,False,True,0.3773684210526316
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__4f638b78,"{""h"": 3, ""k"": 1.5, ""k_consec"": 1}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__52811228,"{""h"": 5, ""k"": 1.0, ""k_consec"": 1}",0.7894736842105263,0.8125,curve_point,,False,True,0.7194736842105263
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__56a90331,"{""h"": 3, ""k"": 0.25, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__61365710,"{""h"": 3, ""k"": 0.75, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__636f3d01,"{""h"": 8, ""k"": 1.25, ""k_consec"": 3}",0.5789473684210527,0.5,curve_point,,False,True,0.5089473684210526
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__645351ea,"{""h"": 8, ""k"": 0.75, ""k_consec"": 3}",0.631578947368421,0.625,curve_point,,False,True,0.561578947368421
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__693c208c,"{""h"": 10, ""k"": 0.75, ""k_consec"": 3}",0.5789473684210527,0.5,curve_point,,False,True,0.5089473684210526
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__6debf758,"{""h"": 4, ""k"": 0.75, ""k_consec"": 1}",0.8157894736842105,0.875,curve_point,,False,True,0.7457894736842106
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__6fe4c842,"{""h"": 12, ""k"": 1.0, ""k_consec"": 3}",0.5263157894736842,0.3125,curve_point,,False,True,0.4563157894736842
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__75a0ce65,"{""h"": 8, ""k"": 1.0, ""k_consec"": 1}",0.7105263157894737,0.625,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__767a2962,"{""h"": 4, ""k"": 0.25, ""k_consec"": 3}",0.7631578947368421,0.875,curve_point,,False,True,0.6931578947368422
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__78bced53,"{""h"": 3, ""k"": 0.75, ""k_consec"": 3}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__7be70414,"{""h"": 6, ""k"": 0.25, ""k_consec"": 3}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__7d37da36,"{""h"": 6, ""k"": 1.25, ""k_consec"": 1}",0.7105263157894737,0.6875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__7de2c838,"{""h"": 8, ""k"": 0.25, ""k_consec"": 3}",0.7105263157894737,0.875,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__8463ccad,"{""h"": 4, ""k"": 0.5, ""k_consec"": 3}",0.7368421052631579,0.875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__87933f96,"{""h"": 12, ""k"": 1.0, ""k_consec"": 1}",0.631578947368421,0.4375,curve_point,,False,True,0.561578947368421
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__87c5ef57,"{""h"": 6, ""k"": 1.0, ""k_consec"": 1}",0.7368421052631579,0.6875,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__89599626,"{""h"": 6, ""k"": 1.0, ""k_consec"": 3}",0.631578947368421,0.625,curve_point,,False,True,0.561578947368421
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__8b2f9592,"{""h"": 12, ""k"": 1.25, ""k_consec"": 1}",0.5789473684210527,0.4375,curve_point,,False,True,0.5089473684210526
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__8fcc4125,"{""h"": 6, ""k"": 0.75, ""k_consec"": 3}",0.6578947368421053,0.75,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__9345ebb7,"{""h"": 10, ""k"": 0.75, ""k_consec"": 1}",0.7105263157894737,0.5625,curve_point,,False,True,0.6405263157894736
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__95b0d07c,"{""h"": 12, ""k"": 0.75, ""k_consec"": 3}",0.5789473684210527,0.4375,curve_point,,False,True,0.5089473684210526
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__98909e15,"{""h"": 3, ""k"": 1.0, ""k_consec"": 3}",0.7368421052631579,0.8125,curve_point,,False,True,0.6668421052631579
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__9ca75507,"{""h"": 12, ""k"": 0.5, ""k_consec"": 1}",0.6842105263157895,0.6875,curve_point,,False,True,0.6142105263157895
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__9fa3244d,"{""h"": 10, ""k"": 1.5, ""k_consec"": 1}",0.6578947368421053,0.4375,curve_point,,False,True,0.5878947368421052
markets,volmageddon_covid_public_v2,,cusum,fast,cusum__a12411eb,"{""h"": 6, ""k"": 0.5, ""k_consec"": 1}",0.7894736842105263,0.875,curve_point,,False,True,0.7194736842105263
