domain_family,instantiation,detector_family,config_id,split_id,unit_scope,n_control_units_cal,n_control_alarm_units,n_event_units_cal,n_event_alarm_units,fp_grid_step,fp_cal,near_accept_flag,distance_to_band,accepted,acceptance_reason,selection_rank,selected_flag,median_lead_cal,iqr_lead_cal_low,iqr_lead_cal_high,param_json,notes
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__7aaabf14,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,463.0,253.0,672.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__82a7f888,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,403.0,223.0,643.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__852fbfa3,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,407.0,224.5,644.5,"{""W_H"": 64, ""d"": 3, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__8e77ed9a,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,401.0,221.0,639.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__93d3880b,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,407.0,226.5,647.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__95032387,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,401.0,218.5,638.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__99dc94bc,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,467.0,257.0,676.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__9cff7d63,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,405.0,225.0,645.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__9e38c56f,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,407.0,224.5,644.5,"{""W_H"": 64, ""d"": 3, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__a874cf9e,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,403.0,223.0,643.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__a9145fa2,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,467.0,257.0,676.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__af1e925c,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,467.0,257.0,676.0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__b076835c,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,403.0,220.5,638.5,"{""W_H"": 64, ""d"": 4, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__b133d08f,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,463.0,253.0,672.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__b20c9c51,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,405.0,224.5,643.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__b27b863d,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,401.0,218.5,634.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__b2f7c139,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,465.0,255.0,674.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__bb6a53da,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,405.0,225.0,645.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__bd5cccfa,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,403.0,223.0,643.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__beb3ec76,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,14,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,390.5,190.75,610.5,"{""W_H"": 64, ""d"": 3, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__c13c3a8f,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,401.0,221.0,639.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__cd014617,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,467.0,257.0,676.0,"{""W_H"": 64, ""d"": 5, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__d1dc2898,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,397.0,208.0,630.5,"{""W_H"": 64, ""d"": 3, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__d7b89f67,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,405.0,224.5,643.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__d8fd0105,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,405.0,224.5,643.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__ecadd3c9,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,15,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,403.0,217.0,635.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__ef14ca44,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,34,16,16,0.0263157894736842,0.8947368421052632,0,0.8247368421052632,0,above_band,,0,465.0,255.0,674.0,"{""W_H"": 64, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1544e683,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,35,16,15,0.0263157894736842,0.9210526315789472,0,0.8510526315789473,0,above_band,,0,507.0,237.5,726.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__282df7c1,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,35,16,16,0.0263157894736842,0.9210526315789472,0,0.8510526315789473,0,above_band,,0,490.0,262.75,699.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__39ec58bd,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,35,16,14,0.0263157894736842,0.9210526315789472,0,0.8510526315789473,0,above_band,,0,494.5,220.5,761.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__56af7370,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,35,16,12,0.0263157894736842,0.9210526315789472,0,0.8510526315789473,0,above_band,,0,551.0,241.75,792.0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__af502f3d,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,35,16,16,0.0263157894736842,0.9210526315789472,0,0.8510526315789473,0,above_band,,0,490.0,262.75,699.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__e6f7ea75,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,35,16,14,0.0263157894736842,0.9210526315789472,0,0.8510526315789473,0,above_band,,0,494.5,220.5,761.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__fcd76622,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,35,16,11,0.0263157894736842,0.9210526315789472,0,0.8510526315789473,0,above_band,,0,555.0,239.5,793.0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0cde49b3,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,36,16,15,0.0263157894736842,0.9473684210526316,0,0.8773684210526316,0,above_band,,0,435.0,246.0,731.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__ac942cfa,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,36,16,15,0.0263157894736842,0.9473684210526316,0,0.8773684210526316,0,above_band,,0,546.0,246.0,724.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__b619e165,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,37,16,16,0.0263157894736842,0.9736842105263158,0,0.903684210526316,0,above_band,,0,490.0,272.5,699.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__d13ef0a5,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,37,16,16,0.0263157894736842,0.9736842105263158,0,0.903684210526316,0,above_band,,0,489.0,242.5,699.5,"{""W_H"": 32, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0b996509,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,499.0,289.0,708.25,"{""W_H"": 32, ""d"": 3, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0f531df8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,496.5,286.25,706.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__110839c8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,493.0,281.25,701.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1bd86c23,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,494.0,283.5,704.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__31b14429,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,497.0,287.0,706.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__3cb8f3ab,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,499.0,289.0,708.25,"{""W_H"": 32, ""d"": 3, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__3e663c70,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,497.0,287.0,706.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__42fc2c93,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,494.0,283.5,704.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__43d44639,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,497.0,287.0,706.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__468ca502,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,499.0,289.0,708.25,"{""W_H"": 32, ""d"": 5, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4b1f3a06,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,498.5,288.25,708.25,"{""W_H"": 32, ""d"": 4, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5177a407,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,499.0,289.0,708.25,"{""W_H"": 32, ""d"": 5, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__544e3338,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,14,0.0263157894736842,1.0,0,0.93,0,above_band,,0,491.5,206.5,761.75,"{""W_H"": 32, ""d"": 3, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__567835b8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,495.0,285.0,704.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5bea68d3,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,497.0,287.0,706.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5d97165c,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,491.0,281.0,700.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5f7053a8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,493.0,283.0,702.0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__623dd506,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,492.0,281.5,702.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__66213c68,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,497.0,287.0,706.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__66bf5ef7,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,38,16,16,0.0263157894736842,1.0,0,0.93,0,above_band,,0,494.0,283.5,704.0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
